status,placement,415_mean,415_ptp,415_std,415_median,415_var,445_mean,445_ptp,445_std,445_median,445_var,480_mean,480_ptp,480_std,480_median,480_var,515_mean,515_ptp,515_std,515_median,515_var,555_mean,555_ptp,555_std,555_median,555_var,590_mean,590_ptp,590_std,590_median,590_var,630_mean,630_ptp,630_std,630_median,630_var,680_mean,680_ptp,680_std,680_median,680_var,910_mean,910_ptp,910_std,910_median,910_var
usable,right,3812.25,75,28.08024216,3813.5,788.5,16985.875,304,114.2196349,16996.0,13046.125,7480.0,114,43.62502558,7488.0,1903.142857,21330.875,354,138.4933598,21347.0,19180.41071,30142.25,604,219.6228911,30169.0,48234.21429,32527.875,459,162.4354267,32539.5,26385.26786,28802.25,274,90.82911742,28810.0,8249.928571,14725.375,140,45.8847547,14731.0,2105.410714,4150.625,52,17.71954127,4151.5,313.9821429
usable,right,3867.625,48,15.8108236,3870.0,249.9821429,17243.75,263,91.36543579,17258.0,8347.642857,7581.75,118,42.13498716,7584.0,1775.357143,21638.5,331,115.0577495,21650.0,13238.28571,30628.125,514,193.5424926,30632.5,37458.69643,32925.75,519,203.1043011,32931.5,41251.35714,29044.75,370,147.4766325,29048.0,21749.35714,14849.25,177,70.96226361,14852.0,5035.642857,4198.5,61,23.63411578,4201.0,558.5714286
not_usable,moving,3784.0,1049,366.5585122,3912.0,134365.1429,16824.125,4854,1701.296937,17419.5,2894411.268,7387.375,2149,754.9696186,7651.5,569979.125,21139.75,5897,2067.623049,21860.5,4275065.071,29804.0,9284,3229.97019,30954.0,10432707.43,31967.0,9925,3466.673622,33205.5,12017826.0,28145.0,8643,3026.957548,29220.5,9162472.0,14377.625,4461,1562.796023,14932.5,2442331.411,4128.0,820,285.0223049,4228.5,81237.71429
not_usable,inclined,2839.5,112,39.13347124,2840.5,1531.428571,12440.5,500,176.1865894,12443.0,31041.71429,5431.0,232,80.26207074,5429.0,6442.0,15813.75,607,213.7941266,15812.5,45707.92857,22265.375,1197,408.1228588,22245.5,166564.2679,23980.75,1501,525.5086651,24058.0,276159.3571,21246.625,1473,528.4286511,21380.0,279236.8393,10809.0,748,266.9654873,10873.5,71270.57143,3450.5,146,49.91707409,3452.5,2491.714286
not_usable,inclined,2969.0,43,17.53364113,2967.0,307.4285714,13023.0,218,81.16297537,13006.5,6587.428571,5674.875,112,37.86607038,5664.0,1433.839286,16509.25,283,103.9488198,16489.0,10805.35714,23152.75,647,242.9260616,23175.5,59013.07143,24844.125,659,263.809692,24859.0,69595.55357,21953.625,556,229.530538,21962.0,52684.26786,11176.875,290,117.5651035,11181.5,13821.55357,3544.875,70,27.2472148,3547.0,742.4107143
not_usable,inclined,2949.125,106,32.97807713,2944.0,1087.553571,12919.5,482,149.7807922,12903.0,22434.28571,5644.5,215,66.21178143,5634.5,4384.0,16410.125,601,186.4759176,16383.5,34773.26786,23042.5,847,305.4556316,23048.5,93303.14286,24740.25,880,320.4085562,24739.5,102661.6429,21912.625,741,274.5156449,21914.0,75358.83929,11163.375,385,142.4960526,11163.5,20305.125,3535.125,90,34.57264608,3536.5,1195.267857
not_usable,moving,3173.125,1046,386.2591423,2943.5,149196.125,13954.625,4706,1738.827761,12921.0,3023521.982,6121.625,1976,763.0238599,5645.0,582205.4107,17763.875,5604,2171.244372,16401.0,4714302.125,24812.75,8679,2821.21148,23836.5,7959234.214,26555.25,9142,2949.31027,25588.0,8698431.071,23320.625,7891,2472.871144,22622.5,6115091.696,11889.125,3980,1255.008644,11532.0,1575046.696,3611.0,989,294.0029154,3539.5,86437.71429
not_usable,moving,2868.875,1166,392.3636933,3038.0,153949.2679,12532.375,5320,1828.065092,13348.5,3341821.982,5504.875,2309,778.6874373,5836.0,606354.125,16032.5,6786,2255.113238,16933.5,5085535.714,21041.625,11191,3678.153455,21701.0,13528812.84,22637.125,12310,4005.79974,23292.0,16046431.55,19964.75,10914,3518.254752,20541.0,12378116.5,10214.125,5574,1792.742627,10462.5,3213926.125,3295.875,973,352.3348397,3358.5,124139.8393
not_usable,moving,3178.625,890,254.9419752,3163.5,64995.41071,13910.25,4159,1185.432019,13929.5,1405249.071,6048.875,1795,513.7755034,6057.0,263965.2679,17746.125,5324,1498.578034,17703.0,2245736.125,26402.5,10849,3620.907266,27034.0,13110969.43,28071.5,11358,3778.921123,28743.0,14280244.86,24271.625,9527,3147.94545,24888.5,9909560.554,12400.875,4781,1586.693186,12715.5,2517595.268,3727.75,1080,335.8752957,3769.5,112812.2143
not_usable,moving,3147.75,1483,464.3892302,3149.0,215657.3571,13653.375,6921,2146.606288,13584.0,4607918.554,5941.625,2988,933.5912133,5893.0,871592.5536,17476.625,8472,2666.683919,17427.0,7111203.125,21990.125,15837,5494.884204,21104.5,30193752.41,23427.625,17007,5884.270484,22394.0,34624639.13,20363.25,14737,5085.597247,19372.5,25863299.36,10414.25,7371,2540.487847,9962.0,6454078.5,3249.75,1700,565.8042948,3119.0,320134.5
not_usable,moving,3985.125,2370,961.5672382,4481.0,924611.5536,17655.5,10733,4392.112801,19918.5,19290654.86,7602.125,4550,1850.260633,8552.5,3423464.411,21997.875,12838,5228.55518,24717.0,27337789.27,33499.625,11356,4432.382041,35864.5,19646010.55,35488.25,11822,4604.121686,37911.0,21197936.5,30867.625,10707,4125.905128,32969.0,17023093.13,15754.0,5398,2086.156959,16821.0,4352050.857,4730.5,1586,611.8951824,5043.0,374415.7143
usable,right,1683.25,53,17.10263138,1687.5,292.5,6363.125,209,66.6556985,6381.0,4442.982143,3183.25,87,28.45924404,3191.0,809.9285714,9600.5,296,95.49719517,9631.0,9119.714286,14283.625,740,251.3716301,14332.0,63187.69643,16834.375,885,298.51008,16878.0,89108.26786,16282.625,797,266.6200815,16323.5,71086.26786,8843.125,400,133.4781282,8868.0,17816.41071,2286.25,102,33.96531845,2290.0,1153.642857
usable,right,1667.25,26,8.447315719,1665.5,71.35714286,6299.875,100,32.99540011,6291.5,1088.696429,3156.0,44,13.80476108,3155.5,190.5714286,9492.125,137,42.85336293,9492.5,1836.410714,14173.75,154,53.20244355,14168.0,2830.5,16739.25,187,69.49768753,16730.0,4829.928571,16258.625,217,79.37422666,16268.5,6300.267857,8840.625,110,40.12814296,8844.5,1610.267857,2278.25,20,7.592289322,2277.0,57.64285714
usable,right,1665.75,50,18.29715044,1668.0,334.7857143,6295.25,198,71.6015762,6304.5,5126.785714,3152.0,91,32.62777082,3155.5,1064.571429,9461.125,289,104.8664968,9474.5,10996.98214,14103.5,528,180.8171926,14147.5,32694.85714,16682.125,571,198.0753374,16739.5,39233.83929,16242.625,486,170.4212742,16304.0,29043.41071,8831.625,252,88.36117037,8864.0,7807.696429,2270.875,64,22.67432469,2277.5,514.125
not_usable,moving,1575.5,512,177.6682301,1635.5,31566.0,5951.0,1901,659.3466463,6177.0,434738.0,2982.0,964,335.4685423,3097.0,112539.1429,8940.125,2875,1000.795889,9283.0,1001592.411,13109.75,4780,1635.486363,13782.0,2674815.643,15556.25,5753,1974.234011,16366.0,3897599.929,15207.625,5646,1941.539811,15998.0,3769576.839,8274.125,3089,1062.649712,8706.0,1129224.411,2167.375,418,142.643349,2230.5,20347.125
not_usable,inclined,1048.875,93,27.50292192,1047.0,756.4107143,3986.125,360,104.8256205,3978.5,10988.41071,1976.125,180,54.4070308,1968.5,2960.125,5953.625,551,164.4583642,5936.5,27046.55357,8757.375,613,214.767607,8745.0,46125.125,10297.125,709,251.9775713,10279.5,63492.69643,10015.75,660,238.7543567,9997.5,57003.64286,5423.75,363,132.8455064,5407.5,17647.92857,1795.0,55,20.31185439,1797.0,412.5714286
not_usable,inclined,1061.0,106,32.16919556,1063.0,1034.857143,4017.0,403,122.4231537,4025.5,14987.42857,1987.5,185,56.32051136,1992.0,3172.0,5992.0,580,175.9285569,6008.0,30950.85714,9046.75,454,160.5612923,9101.5,25779.92857,10679.5,596,215.173684,10745.0,46299.71429,10408.25,610,223.155135,10474.0,49798.21429,5633.5,328,119.917829,5669.5,14380.28571,1832.5,55,19.52288035,1839.0,381.1428571
not_usable,inclined,1140.875,100,33.65131074,1156.5,1132.410714,4317.75,387,131.5867449,4376.0,17315.07143,2126.625,181,61.50711341,2154.5,3783.125,6421.125,564,191.3048707,6511.5,36597.55357,9692.75,702,230.5253317,9780.0,53141.92857,11471.375,782,258.7557798,11562.0,66954.55357,11192.5,716,235.9382486,11267.5,55666.85714,6056.5,381,126.0668757,6095.5,15892.85714,1901.75,71,23.03258561,1909.5,530.5
not_usable,moving,1260.625,423,148.4885157,1180.0,22048.83929,4758.25,1600,547.750921,4468.5,300031.0714,2350.125,786,275.2102767,2199.0,75740.69643,7096.25,2383,833.8557172,6642.0,695315.3571,10275.875,3969,1144.5485,9965.5,1309991.268,12251.125,4768,1424.659602,11769.0,2029654.982,11965.25,4619,1397.691541,11466.5,1953541.643,6477.875,2557,765.4581145,6211.0,585926.125,1782.125,610,225.8927922,1915.0,51027.55357
not_usable,moving,1297.125,278,80.06325624,1298.5,6410.125,4913.375,1168,330.9682494,4923.0,109539.9821,2434.125,533,153.9586563,2442.0,23703.26786,7317.0,1593,462.1595272,7345.0,213591.4286,10742.0,1572,507.5017241,10898.0,257558.0,12853.875,1784,585.7591991,13037.5,343113.8393,12539.375,1732,562.84353,12700.5,316792.8393,6809.125,931,307.5313863,6900.5,94575.55357,1613.875,527,152.2342532,1638.0,23175.26786
not_usable,moving,1346.75,151,54.89925839,1357.0,3013.928571,5103.5,650,240.8745969,5153.5,58020.57143,2530.5,296,108.367101,2555.5,11743.42857,7596.25,896,325.488095,7661.5,105942.5,12091.0,2719,843.4349835,11996.0,711382.5714,14408.625,3054,953.7425435,14384.0,909624.8393,13997.625,2837,897.0897291,14026.5,804769.9821,7589.625,1437,477.2959362,7632.5,227811.4107,1855.125,582,192.6777009,1882.0,37124.69643
not_usable,moving,1420.5,320,106.7025237,1412.0,11385.42857,5429.5,1173,378.8335481,5386.0,143514.8571,2677.625,583,185.4314949,2660.0,34384.83929,8031.125,1702,561.8979159,7975.5,315729.2679,12141.125,1805,623.2569838,12162.5,388449.2679,14411.875,1906,666.2906782,14439.5,443943.2679,13980.375,1669,598.9612288,13955.5,358754.5536,7558.375,828,305.0671764,7506.5,93065.98214,1840.375,315,117.2530079,1866.5,13748.26786
usable,right,1793.75,166,44.95315022,1790.5,2020.785714,6857.25,656,177.589213,6843.0,31537.92857,3398.875,310,86.25450299,3391.0,7439.839286,10003.375,913,250.4703789,9977.0,62735.41071,14669.25,1402,486.9537232,14846.0,237123.9286,17478.5,1637,565.9719832,17685.5,320324.2857,17194.5,1566,528.8372691,17356.5,279668.8571,9331.625,815,275.7752385,9408.0,76051.98214,2345.625,173,58.39994496,2366.5,3410.553571
usable,right,1713.75,41,15.92616894,1712.5,253.6428571,6524.875,165,65.20832002,6521.0,4252.125,3272.0,89,34.6245165,3275.5,1198.857143,9583.125,246,96.82449144,9582.0,9374.982143,14190.875,757,262.5280597,14075.0,68920.98214,16939.375,822,287.1052259,16804.5,82429.41071,16797.125,788,272.0128345,16690.5,73990.98214,9158.25,421,144.6451323,9110.5,20922.21429,2289.625,79,27.05516851,2276.0,731.9821429
usable,right,1696.125,104,42.38745603,1678.0,1796.696429,6462.25,431,175.0940564,6387.5,30657.92857,3252.25,200,80.86099183,3218.5,6538.5,9488.25,602,245.9655899,9384.0,60499.07143,13832.125,724,230.8224039,13761.0,53278.98214,16511.875,805,256.0761257,16431.0,65574.98214,16455.375,724,227.3945203,16392.0,51708.26786,9002.75,367,113.6507809,8976.0,12916.5,2248.875,76,24.78730954,2240.0,614.4107143
not_usable,moving,1629.5,427,144.6789549,1685.0,20932.0,6202.25,1679,568.6564994,6421.5,323370.2143,3130.875,834,281.8846965,3238.0,79458.98214,9128.0,2394,809.7601056,9438.0,655711.4286,12925.0,4716,1814.430962,13839.0,3292159.714,15408.375,5585,2145.316822,16488.5,4602384.268,15393.25,5442,2077.96994,16432.0,4317959.071,8434.75,2984,1138.018296,9003.5,1295085.643,2158.875,445,169.3832826,2242.5,28690.69643
not_usable,moving,1018.0,222,94.23375192,1017.0,8880.0,3862.75,834,353.7794915,3857.0,125159.9286,1954.25,415,177.2316886,1950.0,31411.07143,5688.875,1270,539.3902477,5681.0,290941.8393,8235.5,2075,755.0844797,7871.0,570152.5714,9791.625,2515,917.8182107,9345.0,842390.2679,9852.0,2546,932.5295859,9394.5,869611.4286,5386.125,1389,509.4132304,5134.5,259501.8393,1712.625,227,82.57280337,1675.0,6818.267857
not_usable,inclined,983.25,26,10.51189802,981.5,110.5,3730.625,103,40.72534311,3722.5,1658.553571,1883.75,49,19.29285582,1880.0,372.2142857,5492.375,151,60.49778626,5480.5,3659.982143,8032.375,310,107.4509024,8059.0,11545.69643,9527.25,359,124.4711671,9558.0,15493.07143,9552.625,350,121.7971821,9581.0,14834.55357,5216.5,184,64.80299817,5231.0,4199.428571,1698.125,35,11.63047106,1700.0,135.2678571
not_usable,inclined,993.5,38,12.53566341,990.0,157.1428571,3761.875,141,45.51432271,3748.0,2071.553571,1902.125,69,22.89377645,1895.5,524.125,5549.5,217,71.87687886,5529.0,5166.285714,8176.125,585,183.9250138,8097.0,33828.41071,9711.375,703,220.1797561,9617.5,48479.125,9745.0,704,220.0045454,9653.0,48402.0,5324.125,384,119.9100109,5275.5,14378.41071,1715.875,67,21.06071156,1707.5,443.5535714
not_usable,moving,1119.375,196,80.47703754,1079.5,6476.553571,4268.125,853,320.8308132,4082.0,102932.4107,2159.0,448,169.3483308,2060.0,28678.85714,6308.125,1276,487.1296212,6034.5,237295.2679,9378.75,3398,1136.266034,9006.5,1291100.5,11332.375,3910,1391.89921,10881.5,1937383.411,11390.125,3929,1389.215548,10961.5,1929919.839,6211.125,2194,756.7763281,5989.0,572710.4107,1591.0,891,298.8128894,1699.0,89289.14286
not_usable,moving,1216.875,437,148.3580972,1261.5,22010.125,4687.25,1690,567.2184638,4831.0,321736.7857,2366.625,829,275.9632157,2448.0,76155.69643,6875.0,2451,825.4143548,7127.0,681308.8571,9879.75,3738,1170.511579,9541.0,1370097.357,11899.375,4302,1333.092102,11554.0,1777134.554,11884.125,4249,1283.622824,11636.5,1647687.554,6457.25,2245,676.6386987,6343.0,457839.9286,1405.5,724,223.8953837,1361.5,50129.14286
not_usable,moving,1319.625,383,142.8425082,1386.0,20403.98214,5114.0,1532,561.8065249,5333.0,315626.5714,2579.625,766,275.9518268,2700.5,76149.41071,7503.625,2193,799.5493262,7883.5,639279.125,10365.0,2489,974.7360082,10719.5,950110.2857,12419.625,2610,1073.562286,12873.0,1152535.982,12326.25,2444,974.4947042,12788.0,949639.9286,6690.75,1346,536.1539624,6923.5,287461.0714,1484.875,524,204.3221808,1556.0,41747.55357
not_usable,moving,1299.75,393,123.529927,1318.0,15259.64286,4997.375,1535,464.9331557,5076.0,216162.8393,2535.25,741,225.2007041,2573.0,50715.35714,7378.75,2163,665.4941773,7522.0,442882.5,10269.25,4844,1993.530734,9820.5,3974164.786,12318.25,5752,2333.670239,11781.0,5446016.786,12211.75,5804,2279.382231,11618.5,5195583.357,6633.375,3145,1239.099089,6312.0,1535366.554,1448.375,959,403.7714833,1325.5,163031.4107
usable,right,1925.25,80,29.12902333,1935.0,848.5,7325.375,299,110.7222232,7365.0,12259.41071,3637.375,130,51.23039695,3659.0,2624.553571,10656.125,422,153.6103024,10712.5,23596.125,15607.875,1316,444.4616125,15622.5,197546.125,18514.0,1467,497.8703216,18535.0,247874.8571,18175.0,1404,477.8373902,18184.0,228328.5714,9860.125,753,253.1743823,9863.0,64097.26786,2482.625,205,68.76447899,2483.0,4728.553571
usable,right,1912.625,154,61.62545277,1931.5,3797.696429,7280.375,612,242.3698104,7353.5,58743.125,3643.5,285,112.4493537,3678.5,12644.85714,10620.5,835,330.7627549,10720.5,109404.0,15506.0,1422,508.4123748,15621.0,258483.1429,18376.375,1632,582.2120226,18520.5,338970.8393,18096.5,1551,555.4311067,18245.5,308503.7143,9843.125,805,289.1131452,9923.0,83586.41071,2467.625,219,78.28507886,2489.0,6128.553571
usable,right,1811.875,67,26.29197325,1804.0,691.2678571,6886.0,274,104.8972286,6855.0,11003.42857,3463.375,122,48.19880704,3445.5,2323.125,10084.125,360,143.1517052,10034.5,20492.41071,14629.875,1056,409.0785595,14741.0,167345.2679,17330.625,1163,461.7936885,17479.5,213253.4107,17100.75,1076,431.9622173,17237.0,186591.3571,9335.25,564,222.9514681,9397.5,49707.35714,2338.875,160,62.50357133,2356.5,3906.696429
usable,right,1747.5,185,68.08188347,1757.5,4635.142857,6631.125,731,272.2758252,6669.5,74134.125,3352.5,358,132.0605922,3370.0,17440.0,9727.125,1031,381.9960499,9778.5,145920.9821,14130.125,975,344.7535093,14125.5,118854.9821,16775.375,1111,397.3720594,16789.5,157904.5536,16626.5,1094,391.6992286,16653.0,153428.2857,9102.625,583,207.7821232,9116.5,43173.41071,2277.625,152,56.58858416,2279.0,3202.267857
not_usable,inclined,1556.75,311,116.5721726,1576.0,13589.07143,5943.75,1190,447.6598677,6016.5,200399.3571,3004.875,599,225.7371654,3041.0,50957.26786,8720.75,1713,646.152293,8830.5,417512.7857,12478.0,3056,1043.147024,12728.0,1088155.714,14804.25,3576,1222.766156,15105.5,1495157.071,14653.875,3626,1239.187226,14956.5,1535584.982,8011.125,1960,668.0663862,8170.5,446312.6964,1864.75,644,221.0279556,1914.0,48853.35714
not_usable,inclined,1284.75,137,44.64702838,1286.0,1993.357143,4912.5,522,169.3972508,4917.5,28695.42857,2491.375,251,80.95490367,2493.0,6553.696429,7222.25,762,247.1527868,7229.5,61084.5,10621.875,699,293.2397544,10641.0,85989.55357,12650.5,798,341.6648316,12679.5,116734.8571,12508.375,744,329.0145188,12542.5,108250.5536,6861.375,395,174.7757236,6881.0,30546.55357,1469.5,118,52.27946879,1474.0,2733.142857
not_usable,moving,1240.375,260,116.7316061,1283.0,13626.26786,4743.25,996,446.8172365,4901.0,199645.6429,2404.0,492,221.8017132,2483.0,49196.0,6966.375,1475,661.8782662,7197.5,438082.8393,9965.25,2980,1129.30304,10211.0,1275325.357,11862.625,3478,1317.813876,12146.5,1736633.411,11704.875,3393,1289.128769,11974.0,1661852.982,6430.5,1814,690.9190567,6576.0,477369.1429,1354.75,507,194.0616618,1393.5,37659.92857
not_usable,moving,1337.625,544,166.9652979,1306.5,27877.41071,5087.25,1882,581.7453419,4990.0,338427.6429,2576.25,948,294.887751,2523.0,86958.78571,7489.0,2891,894.3732043,7324.5,799903.4286,10886.625,3894,1306.743383,10622.5,1707578.268,12993.875,4584,1527.792005,12688.0,2334148.411,12889.875,4512,1502.505378,12623.0,2257522.411,7056.75,2409,804.5761528,6893.5,647342.7857,1699.125,908,353.8576944,1741.5,125215.2679
not_usable,moving,1589.125,395,127.0415427,1624.5,16139.55357,6060.25,1578,513.6337634,6207.0,263819.6429,3018.75,816,259.1027099,3095.5,67134.21429,8875.625,2093,685.0574402,9110.0,469303.6964,13120.625,1401,544.126282,13227.0,296073.4107,15580.25,1709,591.6204744,15729.0,350014.7857,15364.5,1873,661.7593434,15480.0,437925.4286,8331.625,1042,355.2789397,8398.5,126223.125,2177.875,164,64.82159583,2211.5,4201.839286
not_usable,moving,1626.625,378,126.9712425,1660.0,16121.69643,6226.75,1488,509.2907533,6337.0,259377.0714,3114.875,785,255.9472253,3141.0,65508.98214,9119.125,2142,705.4907993,9251.5,497717.2679,13054.125,4374,1431.983084,12561.0,2050575.554,15405.75,5353,1641.398511,14842.0,2694189.071,15066.25,5572,1623.558328,14712.0,2635941.643,8165.625,2927,857.7760176,7982.0,735779.6964,2173.75,570,165.4955761,2157.0,27388.78571
not_usable,moving,1470.125,806,283.2668795,1568.5,80240.125,5617.125,3195,1084.258593,5939.0,1175616.696,2830.625,1537,526.0890575,2972.5,276769.6964,8302.875,4514,1575.77205,8794.0,2483057.554,13068.625,3670,1327.747172,13219.0,1762912.554,15288.25,4780,1681.072765,15347.0,2826005.643,14787.5,5361,1791.846215,14657.0,3210712.857,7993.625,2996,997.923979,7921.0,995852.2679,2164.625,379,119.4773589,2152.0,14274.83929
