status,placement,415_mean,415_ptp,415_std,415_median,415_var,445_mean,445_ptp,445_std,445_median,445_var,480_mean,480_ptp,480_std,480_median,480_var,515_mean,515_ptp,515_std,515_median,515_var,555_mean,555_ptp,555_std,555_median,555_var,590_mean,590_ptp,590_std,590_median,590_var,630_mean,630_ptp,630_std,630_median,630_var,680_mean,680_ptp,680_std,680_median,680_var,910_mean,910_ptp,910_std,910_median,910_var
not_usable,moving,2000.75,1257,390.844781,2006.0,152759.6429,8290.5,5462,1676.741057,8404.0,2811460.571,3563.0,2307,709.2958279,3604.0,503100.5714,9454.5,6293,1912.590315,9601.5,3658001.714,10076.875,10115,3067.446748,10544.0,9409229.554,13462.25,13623,4064.950597,13924.0,16523823.36,15468.875,15672,4615.269206,15864.0,21300709.84,8223.125,8207,2415.180587,8448.5,5833097.268,2065.0,1590,559.2190984,2133.5,312726.0
not_usable,moving,1592.5,1510,522.9949467,1718.5,273523.7143,6501.125,6442,2217.907794,7074.0,4919114.982,2822.875,2702,932.1928736,3062.5,868983.5536,7334.5,7228,2488.551099,7973.0,6192886.571,11123.625,5652,2173.904646,11118.5,4725861.411,15082.75,7331,2782.820139,15137.5,7744087.929,17697.625,8142,3079.48771,17786.5,9483244.554,9418.625,4324,1627.681869,9497.0,2649348.268,2223.375,858,311.310565,2213.5,96914.26786
not_usable,moving,1726.0,1510,469.3621812,1764.0,220300.8571,7050.875,6123,1959.409345,7183.5,3839284.982,3047.75,2620,836.796741,3102.0,700228.7857,8035.125,7066,2225.760765,8216.0,4954010.982,9609.125,6352,2407.756065,9210.5,5797289.268,12937.625,8407,3227.83908,12251.0,10418945.13,14985.0,9603,3773.96949,14004.5,14242845.71,7988.375,5074,1981.890579,7473.5,3927890.268,1999.625,1072,433.6690435,2027.5,188068.8393
not_usable,moving,1657.125,768,254.6978252,1661.0,64870.98214,6858.75,3069,1011.138926,6920.0,1022401.929,2968.125,1284,420.8947739,3004.0,177152.4107,7780.0,3481,1138.942116,7866.0,1297189.143,10493.375,8239,2933.206726,10602.5,8603701.696,14031.375,10869,3800.808596,14206.0,14446145.98,16176.125,12272,4252.906483,16549.5,18087213.55,8609.5,6439,2233.546507,8784.0,4988730.0,2123.0,1218,452.9430743,2224.5,205157.4286
not_usable,moving,1105.25,1206,426.3853891,1256.0,181804.5,3014.875,3359,1187.080986,3434.0,1409161.268,1506.25,1605,567.4027922,1707.0,321945.9286,4520.875,5033,1778.626391,5149.0,3163511.839,8716.75,11,3.284161124,8716.5,10.78571429,13597.375,38,12.37436867,13593.5,153.125,12527.5,5,1.8516402,12527.0,3.428571429,6144.625,2,0.744023809,6144.5,0.553571429,1629.0,0,0.0,1629.0,0.0
not_usable,moving,1130.25,1003,354.4628733,1255.5,125643.9286,3057.0,3013,1065.104958,3433.5,1134448.571,1555.125,1199,423.9105153,1705.0,179700.125,4605.125,4350,1537.50284,5148.5,2363914.982,6822.625,8351,3525.303348,8712.5,12427763.7,10489.875,13262,5740.059493,13578.0,32948282.98,9780.75,11668,5089.371607,12521.5,25901703.36,4987.125,5846,2236.001817,6141.0,4999704.125,1968.0,2666,940.0358656,1628.0,883667.4286
usable,right,2874.125,56,18.06684019,2877.0,326.4107143,12066.0,234,76.95267562,12076.5,5921.714286,5138.125,99,32.76076704,5143.5,1073.267857,13599.625,271,89.26355439,13630.5,7967.982143,17990.5,239,68.74590897,17987.5,4726.0,23418.25,302,87.90051194,23410.0,7726.5,26266.0,367,128.5601582,26219.5,16527.71429,13973.125,213,72.95877016,13943.5,5322.982143,3225.5,51,17.02938637,3220.0,290.0
usable,right,2876.625,19,7.945124291,2875.5,63.125,12053.375,94,37.47737413,12052.0,1404.553571,5136.25,40,16.78221848,5134.0,281.6428571,13539.25,150,60.53747364,13536.0,3664.785714,17876.125,451,152.8037373,17848.5,23348.98214,23378.0,433,143.682189,23349.0,20644.57143,26395.0,232,80.12133656,26395.5,6419.428571,14053.625,104,36.31582693,14057.0,1318.839286,3242.875,43,14.41663226,3241.5,207.8392857
usable,right,2828.5,104,33.24798598,2818.5,1105.428571,11822.875,487,157.5467618,11773.0,24820.98214,5056.125,188,60.40680543,5039.0,3648.982143,13345.0,513,173.7082941,13302.5,30174.57143,17526.625,612,196.2534349,17476.0,38515.41071,23004.25,550,173.0555237,22964.0,29948.21429,25991.75,455,148.5537421,25969.0,22068.21429,13831.875,258,87.78453736,13809.5,7706.125,3211.875,60,18.90908701,3209.0,357.5535714
not_usable,moving,2675.75,876,297.3001129,2779.5,88387.35714,11183.875,3612,1227.414523,11606.5,1506546.411,4792.125,1551,526.6781173,4974.0,277389.8393,12699.375,4124,1399.17669,13166.5,1957695.411,16493.375,7719,2639.346994,17370.5,6966152.554,21560.125,10005,3434.418122,22771.0,11795227.84,24183.75,11191,3870.836593,25560.0,14983375.93,12857.625,5923,2050.285342,13578.5,4203669.982,2996.375,1668,580.710141,3201.5,337224.2679
not_usable,inclined,1675.5,76,23.52506262,1677.0,553.4285714,7093.25,349,104.9418206,7107.0,11012.78571,3033.0,143,42.69158499,3037.0,1822.571429,8044.0,438,126.2819974,8042.5,15947.14286,10555.875,476,145.4691303,10566.0,21161.26786,13873.125,505,154.800736,13897.0,23963.26786,15552.375,610,190.404785,15571.0,36253.98214,8286.0,327,101.2436947,8291.5,10250.28571,1670.875,75,23.13585652,1673.5,535.2678571
not_usable,inclined,1641.375,125,36.37085764,1644.0,1322.839286,6964.125,546,160.6437385,6969.0,25806.41071,2988.25,235,69.46067747,2988.5,4824.785714,7988.875,671,207.7879671,7975.5,43175.83929,10635.25,808,261.6948878,10672.0,68484.21429,13792.25,1038,318.8222747,13831.0,101647.6429,15162.75,1128,336.6883892,15244.5,113359.0714,8071.5,581,174.2641673,8114.5,30368.0,1639.625,125,38.16482112,1643.0,1456.553571
not_usable,inclined,1758.75,317,119.853184,1762.5,14364.78571,7485.75,1375,519.0256669,7502.0,269387.6429,3200.5,576,216.29147,3206.0,46782.0,8572.25,1615,589.0090346,8588.0,346931.6429,11507.125,2433,838.2586436,11620.5,702677.5536,14851.0,2919,1033.455784,14982.0,1068030.857,16270.125,2883,1075.913623,16404.0,1157590.125,8657.375,1504,565.5980242,8726.5,319901.125,1788.375,383,138.2564258,1802.0,19114.83929
not_usable,moving,1901.5,831,262.2610477,1851.5,68780.85714,7985.0,3381,1051.302729,7874.0,1105237.429,3421.125,1418,444.8946705,3361.5,197931.2679,9101.0,3857,1210.533531,8996.0,1465391.429,11847.625,2581,899.7686905,12089.5,809583.6964,15480.25,3071,1017.346935,15696.5,1034994.786,17319.375,2987,959.6049689,17314.5,920841.6964,9218.25,1584,508.4937842,9212.5,258565.9286,2021.875,499,188.3988455,1939.0,35494.125
not_usable,moving,1434.0,1175,460.1831933,1460.5,211768.5714,5850.75,4811,1896.855424,5974.0,3598060.5,2554.0,2031,799.7762187,2604.0,639642.0,6682.0,5639,2170.735359,6829.5,4712092.0,9570.625,7324,2626.607749,10606.0,6899068.268,12870.5,9263,3395.056869,14266.5,11526411.14,14874.625,10185,3821.344899,16549.5,14602676.84,7940.875,5316,1989.245617,8816.5,3957098.125,1832.25,1349,540.136689,1968.5,291747.6429
not_usable,moving,1681.625,820,280.0994403,1689.0,78455.69643,6892.0,3303,1117.686769,6940.5,1249223.714,2994.375,1394,476.112813,3016.0,226683.4107,7847.25,3644,1292.452569,7882.5,1670433.643,9838.375,4305,1628.889888,9605.5,2653282.268,13283.25,5768,2138.868442,12976.5,4574758.214,15321.375,6781,2435.681127,14899.0,5932542.554,8167.0,3491,1253.644743,7953.0,1571625.143,1856.125,1098,390.7715582,1859.0,152702.4107
not_usable,moving,1694.25,1327,503.3946904,1819.5,253406.2143,7021.5,5451,2068.610369,7572.5,4279148.857,3047.625,2318,882.4600254,3284.0,778735.6964,8100.875,6416,2427.177752,8763.5,5891191.839,11111.625,6015,2268.480482,12013.5,5146003.696,14492.0,7565,2927.580278,15883.5,8570726.286,16229.25,8593,3357.426427,17944.5,11272312.21,8642.875,4441,1746.881666,9534.0,3051595.554,2049.625,1372,467.0377585,2220.5,218124.2679
usable,right,2934.75,101,29.61539175,2938.0,877.0714286,12249.25,488,143.4540743,12262.0,20579.07143,5233.125,189,53.60820166,5237.5,2873.839286,14078.5,562,159.8606536,14061.5,25555.42857,18764.25,934,274.0864045,18735.5,75123.35714,23672.625,772,243.2470452,23648.5,59169.125,25696.25,478,173.582216,25692.5,30130.78571,13600.125,257,90.33024727,13601.0,8159.553571,3290.25,87,26.82615994,3285.0,719.6428571
usable,right,2914.625,127,49.17879189,2916.0,2418.553571,12140.875,586,226.3337848,12153.5,51226.98214,5205.375,231,92.71297875,5205.0,8595.696429,13999.375,693,282.1078505,13995.5,79584.83929,18656.625,1101,362.7446711,18700.5,131583.6964,23595.625,943,328.9276679,23641.5,108193.4107,25638.875,627,234.0069825,25707.0,54759.26786,13564.75,319,118.4576476,13598.0,14032.21429,3294.75,108,37.76903494,3298.5,1426.5
usable,right,2952.25,53,18.64518322,2956.5,347.6428571,12331.625,253,85.65368393,12342.5,7336.553571,5273.25,98,36.14158665,5284.5,1306.214286,14152.125,332,127.8754277,14187.0,16352.125,18833.75,706,200.4899356,18874.0,40196.21429,23812.625,584,175.4381759,23858.0,30778.55357,25943.125,330,125.4494064,25987.0,15737.55357,13733.5,167,62.72616223,13757.5,3934.571429,3322.625,68,19.67549237,3326.5,387.125
not_usable,moving,2690.25,1714,600.6077279,2954.0,360729.6429,11221.25,7134,2502.098648,12326.5,6260497.643,4808.125,3009,1052.418906,5270.5,1107585.554,12853.5,8167,2850.061603,14098.5,8122851.143,16028.25,11317,5034.616165,18691.5,25347359.93,20426.375,14005,6248.205455,23760.5,39040071.41,22396.75,15112,6775.375577,26028.0,45905714.21,11885.375,7888,3538.055153,13784.5,12517834.27,2793.25,2164,970.2360169,3309.0,941357.9286
not_usable,inclined,1402.375,176,63.09389262,1418.0,3980.839286,5865.375,735,263.6306602,5932.5,69501.125,2547.625,310,110.7867159,2577.5,12273.69643,6715.25,850,301.4080054,6804.0,90846.78571,8952.5,1004,333.0109393,9042.5,110896.2857,11816.375,1293,437.8163142,11933.0,191683.125,13205.75,1401,488.0010978,13308.0,238145.0714,7071.0,723,252.0113376,7125.0,63509.71429,1421.25,168,53.69424018,1430.0,2883.071429
not_usable,inclined,1496.0,119,39.83896155,1503.0,1587.142857,6270.625,504,170.2527008,6301.5,28985.98214,2712.625,214,71.46615083,2725.5,5107.410714,7162.5,584,194.3501994,7202.0,37772.0,9555.375,726,233.980425,9603.5,54746.83929,12597.875,889,292.3659339,12657.0,85477.83929,14066.75,883,302.0202217,14134.0,91216.21429,7516.75,453,155.9008384,7552.5,24305.07143,1500.875,111,37.37240196,1509.0,1396.696429
not_usable,inclined,1549.5,93,35.24202037,1549.5,1242.0,6490.0,408,151.9229128,6497.5,23080.57143,2803.375,172,64.16705318,2807.5,4117.410714,7394.875,502,187.4798561,7419.0,35148.69643,9735.125,747,223.9945392,9753.5,50173.55357,12884.125,881,262.1479612,12879.0,68721.55357,14475.625,818,261.5087748,14456.0,68386.83929,7737.5,409,133.4498301,7726.5,17808.85714,1566.5,98,33.19638535,1561.5,1102.0
not_usable,moving,1811.125,693,290.3281087,1706.0,84290.41071,7535.75,2821,1183.175358,7118.5,1399903.929,3235.625,1194,496.7082896,3064.0,246719.125,8494.875,3183,1302.930043,8035.0,1697626.696,10352.125,5172,1563.496031,9882.5,2444519.839,13741.5,6677,2026.495991,13099.0,4106686.0,15713.0,7587,2329.272296,14960.0,5425509.429,8402.5,3942,1211.836151,8010.0,1468546.857,1837.625,1120,371.9523539,1732.0,138348.5536
not_usable,moving,1994.75,1179,486.2505968,1980.5,236439.6429,8194.375,4988,2025.968124,8137.0,4104546.839,3539.875,2094,856.5553001,3521.5,733686.9821,9261.25,5593,2287.026376,9220.0,5230489.643,11033.875,5989,2400.704982,11225.5,5763384.411,14785.5,7961,3140.45156,15104.0,9862436.0,17120.0,9364,3622.22619,17618.5,13120522.57,9110.5,4955,1907.838043,9364.5,3639846.0,2183.0,1141,439.8642648,2303.5,193480.5714
not_usable,moving,1963.5,1059,398.7229615,2196.0,158980.0,8088.0,4380,1625.400258,9020.0,2641926.0,3495.625,1820,681.9945407,3900.5,465116.5536,9046.5,4828,1801.663517,10122.5,3245991.429,11338.625,7165,2669.480096,12223.5,7126123.982,15273.125,9278,3473.161402,16432.0,12062850.13,17883.5,10588,3955.620341,19283.0,15646932.29,9534.5,5571,2078.819926,10269.5,4321492.286,2283.0,1036,406.9942085,2513.0,165644.2857
not_usable,moving,2143.25,1529,493.2587701,2340.0,243304.2143,8906.5,6410,2049.194755,9659.0,4199199.143,3831.0,2682,861.689039,4161.5,742508.0,9983.75,7088,2287.529032,10933.5,5232789.071,13000.625,7600,2588.864447,13147.0,6702219.125,17190.0,10094,3394.076689,17496.5,11519756.57,19748.875,11921,3971.734146,20144.0,15774672.13,10525.625,6196,2071.319865,10704.5,4290365.982,2406.375,1502,495.2349911,2414.0,245257.6964
not_usable,inclined,1983.875,322,109.8511168,2027.0,12067.26786,7293.125,1224,417.212326,7449.0,174066.125,3289.875,520,175.5956699,3356.5,30833.83929,9683.125,1381,465.5394528,9867.5,216726.9821,14395.0,1872,750.3296418,14696.5,562994.5714,17903.125,2252,907.9981809,18267.0,824460.6964,19059.875,2823,1102.792745,19480.5,1216151.839,10613.0,1583,609.0728317,10838.5,370969.7143,2596.5,443,183.9510805,2672.5,33838.0
usable,right,2059.75,188,67.41290678,2090.0,4544.5,7596.0,732,260.4830677,7710.0,67851.42857,3416.375,309,108.4276421,3462.5,11756.55357,9982.375,828,284.435751,10098.0,80903.69643,14807.75,1269,424.5480791,14982.0,180241.0714,18416.25,1502,502.777926,18620.5,252785.6429,19707.25,1744,607.5589918,19961.5,369127.9286,10980.5,957,335.7920275,11125.0,112756.2857,2686.25,297,104.5394662,2735.0,10928.5
usable,right,1807.25,183,66.01893668,1808.5,4358.5,6621.0,694,254.3338638,6625.5,64685.71429,3012.625,289,106.3188432,3013.0,11303.69643,8849.875,867,317.6815285,8863.5,100921.5536,13159.75,1044,368.0480365,13155.0,135459.3571,16501.5,1213,415.2486346,16492.0,172431.4286,17536.0,1272,421.9576824,17523.0,178048.2857,9795.0,685,225.6982815,9791.0,50939.71429,2304.25,221,74.4920897,2297.0,5549.071429
not_usable,moving,1583.375,789,288.9488029,1707.5,83491.41071,5785.25,2892,1052.952278,6228.5,1108708.5,2641.5,1308,480.7431747,2847.5,231114.0,7760.625,3803,1406.02001,8367.0,1976892.268,11654.625,4994,1940.676829,12567.0,3766226.554,14645.75,6272,2434.037431,15767.0,5924538.214,15629.875,6484,2489.071969,16730.0,6195479.268,8735.5,3606,1381.793038,9339.0,1909352.0,2119.0,546,195.8264538,2200.5,38348.0
not_usable,inclined,1340.375,163,68.64804128,1344.5,4712.553571,4926.125,603,256.738576,4941.0,65914.69643,2231.375,265,112.2101822,2239.0,12591.125,6533.25,752,319.2440849,6551.5,101916.7857,9672.0,1387,505.1203534,9591.0,255146.5714,12121.875,1730,629.3650854,12011.5,396100.4107,13187.125,1940,703.0676532,13063.0,494304.125,7397.0,1071,387.6913353,7328.5,150304.5714,1990.625,231,84.41214791,1973.0,7125.410714
not_usable,inclined,1271.625,182,64.06456007,1248.5,4104.267857,4693.625,667,234.9820282,4609.5,55216.55357,2128.5,291,102.871626,2090.0,10582.57143,6212.625,852,302.1825075,6092.5,91314.26786,9244.25,1349,438.7904641,9100.5,192537.0714,11596.375,1636,534.8746015,11415.0,286090.8393,12659.625,1714,565.839184,12456.0,320173.9821,7104.125,938,309.6433144,6994.5,95878.98214,1927.0,199,65.22707589,1907.5,4254.571429
not_usable,inclined,1250.625,180,69.08160288,1253.5,4772.267857,4606.625,672,254.7586743,4617.0,64901.98214,2089.25,290,110.252632,2095.5,12155.64286,6090.625,844,322.2864465,6108.5,103868.5536,8991.25,1073,397.4395731,8985.0,157958.2143,11292.25,1337,492.7705203,11289.5,242822.7857,12348.0,1489,541.1537938,12350.5,292847.4286,6927.375,818,296.6450199,6933.5,87998.26786,1881.125,169,62.33650043,1883.0,3885.839286
not_usable,moving,1054.875,279,84.36898127,1038.5,7118.125,3817.5,1103,334.4423931,3737.5,111851.7143,1756.375,462,139.6607497,1714.5,19505.125,5121.875,1415,422.7249824,5012.5,178696.4107,8020.125,1859,638.5524785,8043.0,407749.2679,10083.375,2293,779.3955419,10148.0,607457.4107,10905.5,2512,810.3863276,10962.0,656726.0,6167.875,1378,464.5118598,6208.5,215771.2679,1630.125,369,106.6843642,1635.0,11381.55357
not_usable,moving,1031.625,247,81.43171986,1018.5,6631.125,3685.25,903,306.8800371,3659.0,94175.35714,1705.0,371,126.7280553,1685.5,16060.0,4960.75,1141,388.4315531,4887.5,150879.0714,7098.75,2188,697.1295739,7033.0,485989.6429,9064.875,2757,861.7834394,9089.5,742670.6964,9886.125,3003,929.4575127,9872.5,863891.2679,5612.125,1656,517.8663472,5618.0,268185.5536,1478.875,337,110.0979272,1468.0,12121.55357
not_usable,moving,996.125,146,45.47350092,991.5,2067.839286,3601.75,521,181.8647457,3561.0,33074.78571,1685.25,231,75.88666361,1677.0,5758.785714,4823.875,719,232.2618212,4811.5,53945.55357,7594.75,6063,2332.607294,8622.0,5441056.786,9610.25,7864,3025.20638,10964.5,9151873.643,10534.875,8740,3356.298533,12041.0,11264739.84,6004.625,4815,1856.643434,6830.5,3447124.839,1508.75,1015,394.1387537,1708.0,155345.3571
usable,right,1899.125,110,35.57060383,1895.5,1265.267857,6941.75,413,134.0849944,6925.5,17978.78571,3170.125,177,57.18250856,3159.0,3269.839286,9208.75,496,165.5283748,9152.5,27399.64286,13698.375,790,270.0465238,13723.5,72925.125,17065.0,1007,347.5658211,17159.0,120802.0,18397.5,1352,460.8560358,18581.5,212388.2857,10290.75,769,257.7816075,10391.0,66451.35714,2468.0,203,69.28615611,2478.5,4800.571429
not_usable,inclined,1971.875,243,75.94441106,1957.0,5767.553571,7307.25,1143,409.1998289,7154.5,167444.5,3306.75,490,163.8995773,3250.0,26863.07143,9463.625,1342,410.6639006,9357.5,168644.8393,14699.5,3045,1165.709226,14063.5,1358878.0,18400.25,3529,1374.26674,17627.5,1888609.071,20048.5,3654,1367.008099,19276.5,1868711.143,11356.625,2436,946.1232081,10786.0,895149.125,2689.625,585,212.6982688,2572.5,45240.55357
not_usable,inclined,2287.25,40,12.89241194,2285.5,166.2142857,8688.125,191,59.00953313,8682.5,3482.125,3912.0,79,23.38497686,3914.0,546.8571429,10976.875,156,54.83856177,10985.0,3007.267857,16688.25,924,264.7110284,16716.5,70071.92857,20882.875,1237,348.5756477,20848.5,121504.9821,22811.0,1616,450.9402875,22731.0,203347.1429,13090.875,954,267.2187106,13038.0,71405.83929,3091.25,206,58.18627722,3080.5,3385.642857
usable,right,2256.75,153,49.83902659,2271.5,2483.928571,8540.375,602,194.4949045,8611.0,37828.26786,3841.625,262,87.95930471,3867.5,7736.839286,10848.25,692,232.3431883,10926.5,53983.35714,16535.625,394,125.7263894,16509.5,15807.125,20495.375,427,163.9476724,20469.5,26878.83929,22186.25,528,199.2648991,22187.5,39706.5,12707.75,324,120.9814035,12705.5,14636.5,3033.125,47,18.15361042,3034.0,329.5535714
usable,right,2120.875,87,29.03907466,2121.0,843.2678571,7964.625,345,125.6286336,7986.5,15782.55357,3559.875,186,64.10802825,3568.0,4109.839286,10192.625,467,155.5055695,10198.5,24181.98214,15191.375,1869,636.1749394,15421.0,404718.5536,18781.125,2205,769.9824557,19074.5,592872.9821,20224.0,2372,849.0234727,20582.5,720840.8571,11562.25,1350,493.9149001,11800.0,243951.9286,2812.625,259,89.8664684,2830.5,8075.982143
usable,right,1890.125,509,230.3943436,1840.0,53081.55357,6997.0,2057,933.3212584,6786.0,871088.5714,3144.375,887,396.0486758,3053.5,156854.5536,9129.5,2310,1024.835178,8898.0,1050287.143,13823.75,2958,1142.647271,13654.5,1305642.786,17103.125,3593,1384.607674,16877.5,1917138.411,18214.75,4171,1635.028855,17944.5,2673319.357,10375.75,2406,947.0891872,10227.5,896977.9286,2533.625,579,238.3886008,2515.0,56829.125
not_usable,moving,1355.625,640,268.2450572,1256.0,71955.41071,4909.5,2385,995.6344711,4512.0,991288.0,2241.75,1075,450.1687779,2069.0,202651.9286,6577.0,3209,1348.396508,6064.0,1818173.143,9326.875,5932,2383.578488,8321.0,5681446.411,11678.625,7254,2906.600073,10474.5,8448323.982,12489.0,7555,2954.356589,11335.5,8728222.857,7082.0,4294,1682.428602,6419.5,2830566.0,1905.125,728,267.607088,1822.5,71613.55357
not_usable,inclined,954.25,129,54.49180803,930.0,2969.357143,3471.75,452,191.1990362,3388.5,36557.07143,1579.875,204,84.85691739,1541.0,7200.696429,4602.875,593,251.8794709,4489.0,63443.26786,6851.5,686,249.5865152,6777.5,62293.42857,8593.625,840,309.4210896,8494.5,95741.41071,9277.375,868,324.6536341,9166.5,105399.9821,5278.375,493,183.4595615,5215.5,33657.41071,1598.25,112,40.30154198,1585.5,1624.214286
not_usable,inclined,866.125,176,71.3951529,894.5,5097.267857,3134.25,708,283.9862924,3269.0,80648.21429,1431.0,289,121.0702276,1487.0,14658.0,4176.625,850,362.7726315,4326.5,131603.9821,6080.875,1518,592.0447467,6283.0,350516.9821,7547.875,1829,723.2765599,7709.0,523128.9821,8070.375,1818,796.0663895,8102.5,633721.6964,4617.0,1030,437.5026531,4645.5,191408.5714,1456.25,250,97.50860768,1477.5,9507.928571
not_usable,inclined,812.25,157,57.54191019,823.0,3311.071429,2952.125,525,191.7181246,2984.5,36755.83929,1346.25,237,86.75704994,1363.0,7526.785714,3890.25,763,279.0108805,3941.0,77847.07143,5971.0,786,271.4690195,5987.5,73695.42857,7500.25,904,309.8371692,7523.5,95999.07143,8182.375,891,310.2441147,8206.0,96251.41071,4657.375,513,175.3933844,4670.0,30762.83929,1437.75,85,31.05640031,1441.0,964.5
not_usable,moving,840.0,200,60.88396458,845.0,3706.857143,3026.75,745,224.3044806,3047.0,50312.5,1383.25,314,94.71574013,1389.5,8971.071429,4037.0,952,286.4102951,4059.0,82030.85714,6097.875,751,256.2177854,6065.5,65647.55357,7581.375,885,305.6949635,7529.0,93449.41071,8205.375,1003,350.4270609,8114.0,122799.125,4663.75,524,187.3604242,4626.0,35103.92857,1420.875,117,41.49505134,1418.0,1721.839286
not_usable,moving,1185.75,812,311.8524147,1315.0,97251.92857,4287.0,2999,1143.923574,4747.5,1308561.143,1969.75,1337,526.1851249,2197.5,276870.7857,5671.5,3833,1485.970294,6260.5,2208107.714,9227.375,6902,2421.742049,10179.5,5864834.554,11593.5,8482,3031.841449,12870.0,9192062.571,12563.75,8891,3204.728638,13944.5,10270285.64,7097.0,4988,1796.298575,7844.5,3226688.571,1760.625,839,298.5732442,1848.0,89145.98214
not_usable,moving,1447.0,299,92.97926036,1461.5,8645.142857,5235.0,1146,352.6402457,5321.5,124355.1429,2401.875,524,158.3968231,2417.5,25089.55357,6892.75,1502,448.7015394,6978.0,201333.0714,10326.375,2565,814.0352638,10595.5,662653.4107,12998.5,3213,1034.551939,13253.0,1070297.714,14051.125,3377,1139.28542,14252.5,1297971.268,7956.25,1812,619.9962557,8075.0,384395.3571,1855.875,389,150.0442197,1900.5,22513.26786
not_usable,moving,1507.625,335,100.5824999,1526.0,10116.83929,5444.125,1207,359.2426309,5504.0,129055.2679,2524.625,551,164.3958094,2552.0,27025.98214,7260.625,1602,473.6430053,7332.5,224337.6964,11094.25,2425,831.9395153,11259.0,692123.3571,13889.0,3092,1043.413081,14024.0,1088710.857,14876.25,3364,1109.676755,14956.5,1231382.5,8386.125,1873,621.069915,8443.5,385727.8393,1984.625,411,137.2900345,1995.5,18848.55357
usable,right,2108.5,271,106.0336874,2165.5,11243.14286,7732.375,1033,408.4734429,7951.0,166850.5536,3536.625,425,166.1934651,3621.0,27620.26786,10211.625,1221,470.2196865,10426.5,221106.5536,15030.75,2261,847.5524004,15298.5,718345.0714,18589.25,2667,1013.280916,18928.0,1026738.214,19788.5,2862,1107.568379,20291.5,1226707.714,11011.75,1583,612.8667415,11302.0,375605.6429,2650.5,389,162.5194494,2730.0,26412.57143
usable,right,1867.25,206,65.14324875,1851.5,4243.642857,6790.75,774,244.6150036,6737.5,59836.5,3144.375,319,100.6222604,3126.0,10124.83929,9110.75,857,271.6682588,9066.0,73803.64286,13639.375,1074,346.4460121,13560.5,120024.8393,16931.5,1331,438.498086,16821.0,192280.5714,17803.25,1719,583.3038292,17605.0,340243.3571,9884.625,932,316.0117256,9776.0,99863.41071,2354.625,261,90.1695823,2325.5,8130.553571
usable,right,1889.375,224,78.58559937,1909.0,6175.696429,6853.5,854,295.3520901,6907.0,87232.85714,3169.875,368,127.4569255,3195.0,16245.26786,9181.625,1023,356.4270863,9255.0,127040.2679,13667.125,683,236.1122236,13672.5,55748.98214,16973.25,927,308.7221358,16994.0,95309.35714,17914.75,1199,413.3181929,17979.0,170831.9286,9924.125,645,224.3488594,9951.5,50332.41071,2365.75,164,56.14203925,2374.5,3151.928571
not_usable,moving,1919.25,61,24.4467351,1915.5,597.6428571,6899.125,239,94.15403413,6891.5,8864.982143,3180.875,119,46.23059438,3179.0,2137.267857,9205.25,367,140.2912786,9203.0,19681.64286,12478.625,8176,2789.5992,13323.5,7781863.696,15612.5,10078,3444.237963,16675.5,11862775.14,16715.75,10607,3656.704986,17911.0,13371491.36,9236.375,5702,1966.886513,9880.5,3868642.554,2257.125,1042,359.1396217,2377.5,128981.2679
not_usable,inclined,1037.75,222,70.38212029,1045.5,4953.642857,3826.5,784,250.3819939,3856.0,62691.14286,1761.75,361,114.3250379,1775.0,13070.21429,5066.625,1048,331.459085,5103.5,109865.125,7603.625,1122,465.2879101,7378.5,216492.8393,9604.125,1420,585.6518804,9332.0,342988.125,10478.875,1564,649.2235885,10177.5,421491.2679,5909.75,851,356.6730195,5740.5,127215.6429,1715.5,172,74.36973271,1678.0,5530.857143
not_usable,inclined,983.5,171,47.16839135,981.5,2224.857143,3612.125,627,172.8950445,3605.0,29892.69643,1661.0,288,79.41032678,1661.0,6306.0,4792.375,825,226.894524,4785.5,51481.125,7151.625,1626,469.102163,7130.5,220056.8393,8990.875,2035,580.8561261,8986.0,337393.8393,9764.375,2209,628.2719924,9769.5,394725.6964,5532.625,1244,354.8363556,5526.0,125908.8393,1637.5,277,79.30051342,1638.0,6288.571429
not_usable,inclined,846.875,122,41.14586423,847.5,1692.982143,3101.625,458,151.5085453,3106.0,22954.83929,1425.125,198,65.04160756,1426.0,4230.410714,4131.0,589,194.7709277,4133.0,37935.71429,6140.75,594,225.9315636,6057.0,51045.07143,7688.875,767,285.2009004,7604.5,81339.55357,8333.0,816,299.4256407,8242.5,89655.71429,4747.0,458,169.5607771,4695.5,28750.85714,1458.0,121,41.38322642,1445.0,1712.571429
not_usable,moving,966.25,436,176.4432325,895.0,31132.21429,3528.75,1501,615.0414039,3294.5,378275.9286,1643.75,716,301.4852519,1523.0,90893.35714,4725.0,2108,855.2469986,4388.0,731447.4286,7864.5,5429,2098.873507,7371.0,4405270.0,9999.125,6901,2744.029698,9316.5,7529698.982,10870.25,7357,3015.858643,10076.0,9095403.357,6167.625,4112,1690.965737,5716.0,2859365.125,1635.125,658,245.1695842,1549.0,60108.125
